SDHB	ATP5IF1	NDUFS5	UQCRH	NDUFS2	SDHC	COX7A2L	COX5B	ATP5MC3	NDUFB3	NDUFA10	UQCRC1	NDUFB4	NDUFB5	ATP5ME	COX7B2	NDUFC1	SDHA	NDUFS6	NDUFS4	COX7C	UQCRQ	NDUFA2	COX7A2	NDUFA4	ATP5MF	NDUFA5	NDUFB2	NDUFB11	COX7B	NDUFA1	UQCRB	COX6C	NDUFB9	CYC1	NDUFB6	NDUFA8	NDUFS3	COX8A	NDUFV1	NDUFS8	NDUFC2	SDHD	ATP5MG	ATP5F1C	NDUFB8	ATP5MD	NDUFA9	ATP5MC2	ATP5F1B	NDUFA12	COX6A1	NDUFB1	COX8C	ATP5MPL	COX5A	NDUFB10	UQCRC2	NDUFAB1	COX4I1	ATP5MC1	ATP5PD	NDUFV2	ATP5F1A	ATP5F1E	ATP5F1D	NDUFS7	UQCR11	NDUFA11	NDUFA7	NDUFB7	NDUFA13	UQCRFS1	COX6B1	NDUFA3	COX6B2	UQCR10	NDUFA6	ATP5MGL	ATP5PF	ATP5PO	NDUFV3	MT.ND1	MT.ND2	MT.CO1	MT.CO2	MT.ATP8	MT.ATP6	MT.CO3	MT.ND3	MT.ND4L	MT.ND4	MT.ND5	MT.ND6	MT.CYB
UQCRFS1	0.0680601548469279	0.10841027106318	0.105406848209412	0.0716642920365097	0.0556046212711945	0.0284895039588258	0.0275975006406827	0.0832208209084449	0.124529508175742	0.121714988672446	0.0638398198950727	0.0718727262316518	0.0878831030914125	0.0782720889960807	0.0501007457159579	0.000749824557905476	0.106221778925074	0.0359191638013689	0.116124038722675	0.0817812894165185	0.0589795030405928	0.124482614614473	0.0756320446501897	0.123326259021915	0.134976412128985	0.137680494618084	0.0596105819960505	0.132478158472936	0.0785954346571644	0.124296080128417	0.0707714715059483	0.0327345284833583	0.0779874649567107	0.0367228495090548	0.114200945359371	0.100613370479111	0.0769886437180194	0.0659320645681191	0.102303418708797	0.0610325710102918	0.0814124315557382	0.057667223173683	0.0722664443704067	0.104932442181288	0.103230716542676	0.0923622586186178	0.110217018559985	0.0607787682803356	0.0527575693401358	0.0688323399376606	0.112942613457766	0.0224271593250939	0.0746739387544203	0.00307006639360254	0.0811841665036734	0.0697302934767943	0.0620309031057024	0.038209423262205	0.0906119902458648	0.0199559694599845	0.139302379732247	0.0728080815455671	0.121497492947378	0.0379780119315718	0.120512064838586	0.106112972644527	0.0536132279218542	0.0646489788784017	0.0471304043983767	0.0266755364218462	0.0493876493674574	0.0381186883100737	1	0.0842344005291636	0.0715211827622632	0.0183384859341024	0.11860171820112	0.110172917035706	-0.00857103220073661	0.121994395996092	0.0993274174252878	0.040612502987653	-0.20561223244782	-0.192520601045355	-0.196857568601154	-0.185999678112674	-0.0151354532260398	-0.166603836724556	-0.213885788326246	-0.170786732042797	-0.148888159532143	-0.17208026822341	-0.176241408116374	0.00353882942350469	-0.172318766405685
COX6B1	0.0728232256114098	0.155495238766251	0.169475261888594	0.129903208573823	0.0871797465466123	0.0225227109339441	0.0494950382398661	0.142039902498909	0.216479893362509	0.162404467999512	0.0694983303064822	0.069884025164291	0.104289672672477	0.0839958819020592	0.0322953213460334	-0.0107997405619122	0.0875624050219257	0.0412010901494829	0.150308052526355	0.0983254490703554	0.0870361720576844	0.167759456097078	0.0804795156446486	0.18772470523386	0.190152596095796	0.200611070114606	0.0507978193570943	0.197088054973265	0.10624326438328	0.171956778924569	0.108230346534619	0.00491273828954624	0.110204166790422	0.0582371566378502	0.131061314343383	0.118629447597691	0.104494255656143	0.0835082233911001	0.174816380515836	0.0754260330129382	0.0676108694779761	0.0853753269404035	0.0854911600624616	0.155388071666698	0.151501215009129	0.142517166324928	0.121750350558617	0.0831911152072081	0.104354548662368	0.111057676850846	0.113233555677944	0.0407290956139665	0.100924139220342	-0.00970763102090995	0.109980687941911	0.0995264442652611	0.0828708492654153	0.0538803220884033	0.1159359582686	0.0491500613537884	0.207422371116235	0.0637991145457529	0.159268992570625	0.0725345033694475	0.159984675847973	0.171820872907015	0.087097451489649	0.0528680116970305	0.0303386723950718	0.0435095992595496	0.0167382347716304	0.0384533598924083	0.0842344005291636	1	0.100504718030614	-0.00265591890610725	0.183111296316598	0.128915764326097	-0.00141974577226301	0.17870586425852	0.142225026031485	0.0658548643284376	-0.249823626613594	-0.254677887123325	-0.274350947414153	-0.267568157849504	-0.0289790516785146	-0.237180404857406	-0.268177480867242	-0.250738418167612	-0.237192034655242	-0.260960611199878	-0.253071060115894	-0.0387989222723795	-0.265321024299965
NDUFA3	0.0773580329284413	0.143875702215737	0.135025651277833	0.0440704733561163	0.0875987513125762	0.0559107734063803	0.0166646197214832	0.123555689299848	0.197426641312545	0.149681095111358	0.0339593850340335	0.0664911687782779	0.109334597215278	0.0748930537449853	0.00595867307129134	0.0102263599340926	0.0973792331664275	0.0746688747052722	0.138329821772938	0.0869376603633635	0.01750567040359	0.132788970897486	0.0813407626663933	0.172627821662341	0.180959060308552	0.20191471445636	0.0581426909895317	0.188104117291189	0.0832640488343696	0.146173083938377	0.0989619827852219	-0.0424866376579046	0.104212624915879	0.0446782120033612	0.143654515395528	0.136352994680472	0.101242171801175	0.0772027417858727	0.143336589720771	0.0866402455493182	0.074176332403751	0.0855895083726862	0.0793703651635264	0.0985712743465818	0.107520500367128	0.149846592117353	0.119768312104956	0.0872127630819846	0.0436198484305154	0.070574030832314	0.122285600390966	0.0488882959445393	0.0800803005884377	0.00874339424035249	0.0903161637975117	0.0529498679687487	0.0582645388935494	0.0435917136945108	0.0769118418011085	-0.00475965885360292	0.164507216236784	0.0516872492786648	0.142588635296101	0.0484025324750936	0.111149222669508	0.116113837257359	0.0735323299370904	0.0386554858000502	0.0224790277633075	0.0333711683296308	0.0167871635874883	0.0620819201031349	0.0715211827622632	0.100504718030614	1	0.00883419597075504	0.166049226261586	0.139593480908162	-0.00944178887310559	0.128820500274347	0.102447809024795	0.0455397640466938	-0.226718290084579	-0.244681224884758	-0.247664404658542	-0.231778178540985	0.00580644899218414	-0.136635574493422	-0.227105447314751	-0.191019401902561	-0.168310591021024	-0.239914333792634	-0.224768057668846	0.0130157342602805	-0.214462223206745
COX6B2	0.0187598771557239	-0.0139585494391949	-0.0235203915195158	-0.0196826199449298	0.00593274026937877	0.00918393554314425	-0.0166016616375161	-0.0104045024879759	-0.0288021864952114	-0.025052493365217	-0.00554379591323336	-0.00837010207722911	-0.016665596149525	-0.0209151309876064	0.0294998732724173	-0.000680213563292706	0.00227737565989284	-0.00393632666357088	-0.0133363240672135	-0.00722785488576838	-0.00753617755212967	-0.0176504683888405	-0.010132621198134	-0.0224191513888087	-0.0204150086248887	-0.0122219007027445	-0.00539646316157087	-0.0141667546212353	-0.0228079292673344	-0.0114798240089774	-0.0117629566299123	0.00624023300000719	-0.00764010948597061	-0.0229225344046411	-0.0115565454241202	-0.0162696085614258	-0.00298532616465355	-0.00890916971837587	-0.00350753239879925	0.0180420103805477	0.000956844547770527	-0.0281017512012905	0.00413423574188619	-0.029435439948031	-0.0106553777874891	-0.00840493895298589	-0.00763248629361965	-0.0159582381122629	-0.00146584822126169	-0.0114298288936697	0.00511165130217959	0.00668434608802993	0.00586072704231077	-0.00288847260852963	-0.00695889056743935	0.00194332505106431	-0.00177584550928453	-0.00874042323252639	0.0153921973371171	-0.0216395485554287	-0.0236695381158164	-0.0160029011316488	-0.0111621805639408	-0.00705844686098555	0.00144712896821956	-0.0183702974162433	-0.00769553865639135	-0.00217359326466616	0.00803433561660457	-0.00384261421158462	0.015983437105055	0.0121066769138	0.0183384859341024	-0.00265591890610725	0.00883419597075504	1	-0.0182982940751459	-0.016878718626108	0.0081556198291036	-0.0096661617058934	-0.00205257689526527	-0.000633320476355186	0.0172700686266053	0.0210339730447853	0.021845158650589	0.0199399588096375	0.00181804406642825	0.0153305523686988	0.0120690637757466	0.0161554469202	0.022581714434104	0.0241970194322309	0.0238272928127887	-0.00345853577623123	0.0226303031633798
UQCR10	0.142340884668034	0.247052946928178	0.248377591864005	0.111695976589838	0.128282340967541	0.0502623177827287	0.036406780554489	0.215465227295246	0.355021462163236	0.274587020473835	0.0424363330691044	0.0957226390583013	0.16419549367053	0.137697044972724	-0.00475808549881818	-0.00274665258548108	0.163152256592177	0.0724274549594865	0.238757214187957	0.140761221310653	0.0468303923166862	0.266087824098429	0.140797622509698	0.31824651402245	0.3130486992889	0.33000382602119	0.0846879617178501	0.344886212886454	0.146792549350425	0.263848141226426	0.186058879021213	-0.0891821004931529	0.179977679765891	0.0517297704575566	0.232191053839037	0.230503836189554	0.164061368932431	0.115246363731077	0.285332979916747	0.106457367665091	0.118899802852838	0.15207367813608	0.128863043365892	0.219689583442785	0.199131822802655	0.215752748761078	0.220515545724406	0.150565000173944	0.0935315648109453	0.152034425189377	0.191834498050034	0.0813312209040531	0.147907408152436	-0.0100978880614746	0.15204524569069	0.126817872345198	0.136118765465126	0.0558895971883826	0.140420793981284	0.0186211619218046	0.333787714711517	0.111085803412921	0.259246999118417	0.0922851770456084	0.194669892572386	0.205980165168512	0.108925649605205	0.0642510201850817	0.0357330306746786	0.052599913688265	-0.0123491903794723	0.0710978454267385	0.11860171820112	0.183111296316598	0.166049226261586	-0.0182982940751459	1	0.240707967898179	0.00172128703648762	0.256232717922129	0.222150665698458	0.0739263791248179	-0.426405859078734	-0.451672612430049	-0.475017554322029	-0.452720544971957	-0.0689637455481472	-0.320388589036232	-0.434712950334579	-0.390667855330906	-0.351419332107712	-0.4601900626172	-0.409442342082	-0.0146572145265558	-0.422011753948402
NDUFA6	0.0994320162861265	0.19058296724933	0.199853754237305	0.0836873476023322	0.114283899864647	0.0447410974340051	0.0141716111661609	0.178522717170255	0.297152903861014	0.209721066063737	0.0295231910984711	0.116468562021901	0.140496392659404	0.112520310287314	-0.0141048954869692	0.00196590930138656	0.133399945200508	0.109483196981094	0.190715056664322	0.119642874458809	0.041953732984877	0.212659611953802	0.0984138301414376	0.26147929046226	0.269404134118519	0.264144010980188	0.0781945939804587	0.265101790958399	0.124912025991703	0.228882853806589	0.146966348071119	-0.0864744293772497	0.13252427693548	0.0716592264117607	0.200438502507238	0.207411997463318	0.159207733188256	0.112123047664307	0.233597086134774	0.0917169834034917	0.0955856873524495	0.139759968233738	0.106209105639459	0.168059206625761	0.158927145132512	0.195350754568828	0.16336384575742	0.131588049270956	0.0545840801078898	0.116520055332342	0.197650879129039	0.0960451712589729	0.141648259039475	-0.000146983935026993	0.12091941667498	0.11756805100603	0.0830245247284122	0.0577645112450261	0.106887276122253	-0.00789019140690113	0.270104574377137	0.0882659562747102	0.229637685584293	0.0744150360424129	0.131316635160434	0.169592463836202	0.103106309610085	0.0581880236209193	0.0473951967960306	0.0516609708143826	-0.00148528344428962	0.083649548843539	0.110172917035706	0.128915764326097	0.139593480908162	-0.016878718626108	0.240707967898179	1	-0.00699059046291745	0.192447384464677	0.160740856990448	0.0860703046945817	-0.357013253173841	-0.369742190638231	-0.387745385961815	-0.371588141696944	-0.036432516247527	-0.26199847985187	-0.359818936170893	-0.314087549865755	-0.291376032559303	-0.373174493284812	-0.326748128629175	0.00348260926380145	-0.335047932055307
ATP5MGL	0.00878215736520562	0.00774084218647899	0.00376699472747427	0.00238081602637989	0.0100201616270566	0.0196065864479585	0.00035075972024544	0.00910860597150147	-0.00624435279924617	-0.00594356768894235	0.00566503111006118	-0.00213950997918498	-0.00236779545909337	5.78844684636928e-05	-0.00739409454408593	-0.00107907494074067	0.00204427423281584	0.0149688832940773	0.0121365879576967	0.00139032665338904	0.00736376839413412	0.00429598424055633	0.00282465292062783	0.0209855788935657	-0.00270981296026612	0.0225583358836415	-0.00418583602541852	0.0119612320278001	-0.00389264282636642	0.00709738351183615	-0.0112444792624358	0.0152686372350204	0.00889889068543009	0.000646195766262083	0.00495069522410166	0.0127217775277767	0.0150638860092238	-0.00973164452948013	0.0138581956527598	0.00426186954554914	0.00708543213273376	0.00959944275082807	0.005139510341531	0.0146472721321712	0.00233377347405253	0.00791101048847927	0.0232943171787223	0.015306062384963	-0.0050169797898978	-0.0134883791414222	0.0177903698738273	0.00561471861092953	-0.000493573688054077	-0.00458220561464891	-0.00558906913705121	0.00564952995330111	0.0231993007213392	0.0102624155366212	0.00188829306689539	-0.00526237724605225	0.0175215112645113	0.00169169133626516	0.0118223007375461	0.011876485373885	0.00401431164170797	-0.000171741167293308	0.000863393515203375	0.00470446517492509	0.0119968832165176	0.0178925279723524	0.00542247561529882	0.019849935636387	-0.00857103220073661	-0.00141974577226301	-0.00944178887310559	0.0081556198291036	0.00172128703648762	-0.00699059046291745	1	0.00393463328395156	0.0139969869293096	-0.00260378988427099	-0.00547626725661838	-0.00400458533102902	-0.00363820044807601	-0.00591979473473936	0.0243190029880448	-0.00806868197786644	-0.00372399551897638	0.00161711543099592	0.0127783952397625	-0.00478364483997198	0.000224437356165065	0.00986888355991399	-0.00138036244460814
ATP5PF	0.110815985926168	0.203607038320612	0.233141693565348	0.115702692986507	0.11280152045013	0.037014009582759	0.0413863195081992	0.176916308824678	0.318712568600696	0.234223397053871	0.0332780801346934	0.0922111799041905	0.12863561350508	0.117610587590154	0.0241776658232304	-0.0146739601624036	0.159663429069485	0.0673855455981858	0.201904423961125	0.146109840740283	0.0882795450624985	0.220230067188289	0.106693030882115	0.279775796419522	0.274496970714794	0.25502724487091	0.0870906384492002	0.286297825839263	0.117425324812055	0.224208524810178	0.158787658147277	-0.0457116843694881	0.159043502093899	0.036771296143399	0.199245503359448	0.192557590579525	0.145184856182313	0.121915362954048	0.22874200678966	0.0812165869694809	0.0941479854584493	0.136140211372109	0.110599319694954	0.195506801141639	0.191021922033122	0.176973797417601	0.177003325019158	0.115729946459685	0.101549336993319	0.130206655997769	0.183293417151336	0.0549718211335838	0.127799266384328	0.00360121750878354	0.130511987141066	0.120478789450156	0.113527519432047	0.0516118553773528	0.120567658622633	-0.011214034446614	0.262284604450533	0.0916405160392274	0.219603764097769	0.0855431049091251	0.213698218602354	0.194285075861004	0.103598922851654	0.0817542317127502	0.0559054773939407	0.0457037967906824	0.018657496534352	0.0536463241363038	0.121994395996092	0.17870586425852	0.128820500274347	-0.0096661617058934	0.256232717922129	0.192447384464677	0.00393463328395156	1	0.185597628483675	0.0821394477710048	-0.370693239534103	-0.385579953779789	-0.395116214678048	-0.384095069074576	-0.0411094936567203	-0.306406741486989	-0.378230238605532	-0.344523962208209	-0.296652310023938	-0.381238197859625	-0.370156921335082	-0.050609415535157	-0.36619002653615
ATP5PO	0.0948492590465111	0.168193199774253	0.185166088179235	0.12382298533374	0.104042917676596	0.0277720308765607	0.0518852058618249	0.143664551545248	0.242475049509628	0.192448691007073	0.055829493652706	0.0997728179273548	0.11601543871781	0.0911286550823669	0.0173841058841663	-0.00967912393407692	0.144926895552934	0.0563768387063464	0.155290525188412	0.106168916870813	0.0762842726649019	0.185465860075211	0.113006155309836	0.210227623148706	0.200158979998667	0.209873437881333	0.0483649681122933	0.218988413517748	0.0978766327838824	0.177810174556758	0.134053157544439	-0.0167911576070992	0.123872325265388	0.054420635924291	0.169477887814768	0.156892926216724	0.121775410830086	0.0999967477644471	0.193979153057231	0.0865014702324757	0.0986847401867701	0.104915109576679	0.0914402990990507	0.163350816714225	0.142305318652504	0.163271369885186	0.151107990911967	0.120090676435552	0.0871763519948325	0.118195479367419	0.164258962692088	0.0307103989736307	0.117451657698457	0.00123589268799235	0.113779588448423	0.113246911119742	0.0996943115088658	0.060319430406318	0.103927680162839	0.0380018532440825	0.214976394993354	0.092983940257151	0.170215611760583	0.0813242722415693	0.162142698925123	0.165100057709353	0.0811020544936765	0.0866631801279731	0.0568815587174132	0.05421978528941	0.0401310915481399	0.0593988704596899	0.0993274174252878	0.142225026031485	0.102447809024795	-0.00205257689526527	0.222150665698458	0.160740856990448	0.0139969869293096	0.185597628483675	1	0.0593067511345456	-0.28732743887518	-0.293278306158557	-0.307386711558672	-0.291118791118069	-0.034385190109267	-0.245989900436308	-0.309230001299576	-0.274576262491371	-0.239000565275581	-0.283677088683411	-0.279945598755268	-0.0447584833105317	-0.281613486523812
NDUFV3	0.0631840692183021	0.0469916663508974	0.0753438551015388	0.0318752956850735	0.0500423623180734	0.0349726353884792	0.0355581959164447	0.0626897155569226	0.0993887968662265	0.0543356076982961	0.0246977715553969	0.042634499366993	0.0674999145432414	0.0306207896551028	0.0133018454270894	0.0144517632313546	0.0649187043544641	0.027983473130199	0.0550592107175935	0.067067337632845	0.0144376792485068	0.0656715473456247	0.0617777030775613	0.068849191101826	0.0716087851949035	0.0996374616110189	0.0483151821981074	0.0813453963812704	0.0320598225834864	0.0564996681652273	0.0379622469478087	-0.0200623582572735	0.0603267028188116	0.0168144759560245	0.0702273228567824	0.0629133551487772	0.0652909546864082	0.0642870091335665	0.0697966939032442	0.0391519953183768	0.0403364546297187	0.0516474546224752	0.0623511923698616	0.0356213837896819	0.0474417933608008	0.0714499121741704	0.0766176614620506	0.0532665514799927	0.0560546693368967	0.0599444976415763	0.0757630680285064	0.022535819950908	0.0453122568882543	0.0277537550402723	0.0303041189059407	0.0405542770893589	0.03268403567584	0.0219168070535367	0.0461130069559531	-0.00926901061289129	0.0907386943722147	0.0457270823919518	0.0778699693222677	0.0334832097296056	0.0590946483552646	0.06077340539199	0.0222416467291294	0.0326566190637985	0.0097056932035846	0.0166549959000705	0.0218351989317472	0.0410087874269864	0.040612502987653	0.0658548643284376	0.0455397640466938	-0.000633320476355186	0.0739263791248179	0.0860703046945817	-0.00260378988427099	0.0821394477710048	0.0593067511345456	1	-0.134422199010735	-0.126403659705935	-0.13197086715578	-0.132523116616757	0.0155642912086445	-0.115363820445704	-0.140454910444523	-0.131949110452748	-0.0956611354085887	-0.123269578682973	-0.10878001042043	0.00207626501821623	-0.118203422733913
MT.ND1	-0.209254232977956	-0.310376970286654	-0.347567343867291	-0.148202438508965	-0.16389984382833	-0.0693468755748904	-0.0749717079544434	-0.269246332415574	-0.505473873748451	-0.374609431889039	-0.0855657268151691	-0.168191787193469	-0.211992244277782	-0.198394409934958	0.00153272150663216	0.00123257856448852	-0.287653154977191	-0.128686920131507	-0.307577956474557	-0.210307984965384	-0.0678025940050017	-0.348924383699101	-0.17404078464708	-0.43473196335049	-0.460358606553658	-0.449463372689747	-0.135724344048532	-0.473969053724342	-0.185357534758898	-0.362032066282018	-0.237997448749158	0.105134229568471	-0.276373380293056	-0.0519867851517671	-0.324108468592252	-0.311040553737115	-0.249620212597823	-0.161412122563807	-0.370379198626618	-0.129104641526164	-0.188181809789376	-0.21249923533277	-0.167952587843453	-0.294032183912545	-0.284593856224407	-0.310452503196105	-0.313924326430051	-0.207670732618723	-0.116132992104098	-0.175091227288723	-0.293192686076028	-0.0750933251023002	-0.223765173893512	0.0010153490846943	-0.202497026835742	-0.167173819787195	-0.14909830378318	-0.0727466953499734	-0.233620368512701	0.0315067200397089	-0.439543092373052	-0.139633669007421	-0.37564308075577	-0.132241181782458	-0.300826089127286	-0.268933150958533	-0.170333029022942	-0.0910572587726127	-0.0702270990269528	-0.0823312242548271	-0.0197982427200592	-0.0871767178061846	-0.20561223244782	-0.249823626613594	-0.226718290084579	0.0172700686266053	-0.426405859078734	-0.357013253173841	-0.00547626725661838	-0.370693239534103	-0.28732743887518	-0.134422199010735	1	0.843113105336555	0.857815709628681	0.841291836842461	0.157670961757898	0.70689614161045	0.847336401519932	0.771745567558577	0.619301171686523	0.823234566774856	0.735313338309378	0.0653894809161128	0.797420475006095
MT.ND2	-0.193723730626306	-0.320792170982356	-0.354379352182353	-0.130206994232536	-0.174777604797767	-0.0784619705637946	-0.036595554568416	-0.296224269249638	-0.564883727063976	-0.407112993913908	-0.0725752659989682	-0.17553829761674	-0.224963045993699	-0.209693474478264	0.043160481308534	0.00703163795604422	-0.279510012750344	-0.141327924571744	-0.340753729811641	-0.223141213252635	-0.0355824832032672	-0.371473745449971	-0.17803837945215	-0.486124501138536	-0.518241118190577	-0.488716209718429	-0.124984372442212	-0.521064681127822	-0.207871952483431	-0.391562618020525	-0.269304434262184	0.175671552169325	-0.283942294120848	-0.0422908046268007	-0.351784874288946	-0.345679488847288	-0.254147993783867	-0.160481499680611	-0.395434991640479	-0.114829668980664	-0.186310723652229	-0.23668161056695	-0.173180580701021	-0.279812468393764	-0.301941202321693	-0.346412670033365	-0.301873086542877	-0.233927982826925	-0.100088313417305	-0.177670129652533	-0.315633818554467	-0.0982448960980622	-0.225060684603363	-0.00143655551815505	-0.205076402767777	-0.152070489565041	-0.146638458048192	-0.0709976861754479	-0.220663358700878	0.0635499450611417	-0.48373572400694	-0.131468270634154	-0.398868766925861	-0.120620314820892	-0.295513645448133	-0.297927229875982	-0.166549791419764	-0.0636110425329938	-0.0528315358661267	-0.080411473426014	0.014313049922635	-0.0840517732650649	-0.192520601045355	-0.254677887123325	-0.244681224884758	0.0210339730447853	-0.451672612430049	-0.369742190638231	-0.00400458533102902	-0.385579953779789	-0.293278306158557	-0.126403659705935	0.843113105336555	1	0.885926665236697	0.864311445840767	0.147939884194238	0.673691556732784	0.840731815511048	0.77394707342887	0.653896446108623	0.880627445210941	0.770396067950662	0.046457382991323	0.83236853726362
MT.CO1	-0.211593215317912	-0.333456885681322	-0.366676535503307	-0.159570478493742	-0.178764335294978	-0.0720719273232102	-0.061380669932416	-0.294562622437269	-0.57055017676457	-0.414783778450347	-0.0848146729429028	-0.18251837980461	-0.240456322234524	-0.212471642402994	0.0275640094308147	0.000920721337065469	-0.293316934768858	-0.140192657674364	-0.338762410933926	-0.227634495582567	-0.0614572245417608	-0.384493797841845	-0.190058983025074	-0.489739355641027	-0.516146767452649	-0.490895910297452	-0.132354172268229	-0.530023938619204	-0.217552178733344	-0.394254842568008	-0.272123620869635	0.15532850679913	-0.284500456734464	-0.0540475276503964	-0.365262466113307	-0.352982623999628	-0.267337396727673	-0.171635467460103	-0.415053978662832	-0.134298848659957	-0.193553801800026	-0.240931463231457	-0.186101072101141	-0.310777199489477	-0.317394483427808	-0.346733486273791	-0.324314106566553	-0.241870469661405	-0.121107657463129	-0.188486431267078	-0.328229470003647	-0.093464147964749	-0.241273739796205	0.000204610437285666	-0.221530978884544	-0.175851076837442	-0.154813655640899	-0.0809354964296149	-0.240786849051749	0.0562854777998023	-0.495194846474851	-0.144275341206714	-0.417025905221036	-0.151654577264141	-0.308389328117403	-0.312634392761981	-0.185639931028036	-0.0839810031598492	-0.0671969696246372	-0.0752636480800367	0.000381734977706427	-0.0911833154867813	-0.196857568601154	-0.274350947414153	-0.247664404658542	0.021845158650589	-0.475017554322029	-0.387745385961815	-0.00363820044807601	-0.395116214678048	-0.307386711558672	-0.13197086715578	0.857815709628681	0.885926665236697	1	0.935471096976123	0.149937857811484	0.723035491770972	0.909078023272608	0.813534689669359	0.68539809444241	0.91028964528858	0.800373931942787	0.0673381214678569	0.872990363487716
MT.CO2	-0.206449216325722	-0.31868983344237	-0.34601120540272	-0.155259281368068	-0.164666881626685	-0.0708979776615101	-0.068101551700822	-0.282060785996856	-0.555520756354816	-0.393988463847247	-0.0805387944783837	-0.164189198100664	-0.221070319193909	-0.206773214523813	0.0365408261552656	0.00299234434545246	-0.275569686338235	-0.13098393287315	-0.321964653075587	-0.224309280261156	-0.0533293792538512	-0.363508712667347	-0.17035044286633	-0.472086538208221	-0.489621451178552	-0.465205557280668	-0.128482968580477	-0.495982927202138	-0.198800827884615	-0.379537521561485	-0.244340457802359	0.152344821192291	-0.253866919958413	-0.0458842311944787	-0.344497199126801	-0.336868625576564	-0.258859229277072	-0.158182275092807	-0.396645641667573	-0.125376048490473	-0.186175278123747	-0.221789985132049	-0.181317089355669	-0.287087530075938	-0.308288984866164	-0.328019218979075	-0.303479932180215	-0.225384151962225	-0.113952893742511	-0.174554841884098	-0.302001304904818	-0.068423815700332	-0.233387012241105	-0.00156298511933125	-0.21457831532718	-0.167101903948186	-0.141594959524908	-0.0862006352129243	-0.226571796313286	0.0708370651618645	-0.472226946357851	-0.132572789372493	-0.39973009075233	-0.147458960580331	-0.298580392713085	-0.298554368607537	-0.164588426941711	-0.0788241244728014	-0.0543683454144968	-0.0757906131821969	0.0166928788799088	-0.0759125564553932	-0.185999678112674	-0.267568157849504	-0.231778178540985	0.0199399588096375	-0.452720544971957	-0.371588141696944	-0.00591979473473936	-0.384095069074576	-0.291118791118069	-0.132523116616757	0.841291836842461	0.864311445840767	0.935471096976123	1	0.14196390563863	0.747128129794007	0.904334547985293	0.831268181376057	0.67415046658255	0.910442847876546	0.780866315264582	0.0578119680785055	0.90816300401104
MT.ATP8	-0.0252805848409612	-0.0440704408512729	-0.0729578187868997	-0.0712402570464005	0.00290837080509132	0.00428649079979626	-0.0357919788805282	-0.0293697800897474	-0.0635372428080392	-0.047017657268712	-0.0312939071997396	-0.0171032848945378	-0.0348235592970696	-0.0122018474933532	-0.0413545416021844	-0.0085646325405832	-0.0346716060767526	-0.00192690048654269	-0.0449406388903252	-0.020730750687769	-0.0450926386674232	-0.0457101562533163	-0.0271255988044456	-0.0498714812047142	-0.0449466999278401	-0.0308076443146441	0.00667551621410915	-0.06057183120217	-0.00975720137339917	-0.0296187576617774	-4.48422276271121e-06	-0.0223210775456245	-0.0517068593882173	0.0274340157984304	-0.00413621611165774	-0.021734439285013	-0.0337870195932777	-0.0170788549897774	-0.0447821515163875	0.000381884358848778	-0.013897385422071	-0.00533652518046673	-0.000894731749814125	-0.0802841129872578	-0.042910847149743	-0.0366569956286443	-0.0521538287460406	-0.00793751182777942	-0.0512631329424124	-0.0218558167023735	-0.0273246436118457	0.017174512120195	-0.0342404103996186	0.00553843669049868	-0.0693308746370144	-0.0409436180440855	-0.024785643414256	0.00188733287716328	-0.0335654524519719	-0.0421411524310083	-0.0402407145672641	-0.0189721971976551	-0.0413988644440548	-0.0349333242316689	-0.0732434182754755	-0.0381628114471266	-0.00516782303164292	-0.0013868808683124	-0.0239713622261262	0.00321559161543807	-0.0250269390987586	0.000212973681603276	-0.0151354532260398	-0.0289790516785146	0.00580644899218414	0.00181804406642825	-0.0689637455481472	-0.036432516247527	0.0243190029880448	-0.0411094936567203	-0.034385190109267	0.0155642912086445	0.157670961757898	0.147939884194238	0.149937857811484	0.14196390563863	1	0.208227948454574	0.157905923580422	0.184802581937036	0.153193527816973	0.137587796057734	0.151686977287958	0.085398472319794	0.159511582517378
